ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF06206,PF02517:PF01063:PF01627:PF04140:PF06423:PF05507:PF06244:PF11991:PF16005:PF07106,1,48,0,1,48,965,0.0,0.95,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06209,PF13952:PF01125:PF09687:PF05653:PF13407:PF01249:PF04707:PF06625:PF05160:PF05700,3,42,2,1,40,971,0.05,0.96,0.67,0.67,0.17,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06210,PF04234:PF09479:PF06791:PF11198:PF15765:PF08013:PF15545:PF13244:PF06933:PF08183,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06211,PF11831:PF04597:PF08788:PF04782:PF09979:PF15934:PF12024:PF10226:PF07197:PF08505,3,22,0,3,22,989,0.0,0.98,0.0,0.0,-0.01,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06212,PF03045:PF01182:PF16009:PF12680:PF11968:PF12280:PF02271:PF08559:PF12762:PF03805,4,32,2,2,30,980,0.06,0.97,0.5,0.5,0.17,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06214,PF07175:PF03250:PF16061:PF17008:PF05450:PF06880:PF02541:PF14669:PF03484:PF03065,1,28,0,1,28,985,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06217,PF11913:PF00436:PF08294:PF03839:PF03969:PF03834:PF05477:PF04410:PF06632:PF07762,0,51,0,0,51,963,0.0,0.95,0,0,0,2,0,0,2,1012,0.0,1.0,0,0,0
PF06218,PF01342:PF09334:PF10551:PF16016:PF05225:PF14646:PF13961:PF02204:PF01522:PF02365,6,82,5,1,77,931,0.06,0.92,0.83,0.83,0.21,5,2,4,3,1005,0.4,0.99,0.33,0.33,0.36
PF06219,PF16808:PF07717:PF03036:PF15247:PF10419:PF11709:PF00687:PF16012:PF04034:PF14988,2,68,1,1,67,945,0.01,0.93,0.5,0.5,0.08,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06220,PF15797:PF12719:PF17098:PF15361:PF15669:PF08159:PF09302:PF04004:PF05346:PF05276,23,41,8,15,33,958,0.2,0.95,0.35,0.35,0.24,0,0,23,0,991,0,0.98,0.0,0.0,0
PF06221,PF03467:PF10453:PF03235:PF12921:PF07815:PF04576:PF11538:PF12540:PF12341:PF04516,3,25,2,1,23,988,0.08,0.98,0.67,0.67,0.23,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06222,PF10707:PF05125:PF05130:PF11128:PF10095:PF06288:PF15178:PF11104:PF03653:PF10616,0,1,0,0,1,1013,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06224,PF06675:PF17024:PF05518:PF04235:PF06227:PF12261:PF10062:PF09519:PF12281:PF10048,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06227,PF16330:PF06316:PF04160:PF07736:PF10592:PF10620:PF10626:PF10649:PF15488:PF10692,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06228,PF04290:PF05325:PF05392:PF11211:PF06993:PF01278:PF00715:PF03548:PF10429:PF13390,0,5,0,0,5,1009,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06229,PF03133:PF07245:PF02338:PF08016:PF09815:PF02301:PF00654:PF08174:PF13879:PF01247,4,94,3,1,91,919,0.03,0.91,0.75,0.75,0.14,2,0,4,2,1008,0.0,0.99,0.0,0.0,-0.0
PF06230,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06232,PF04839:PF12579:PF00142:PF16906:PF00902:PF00537:PF03980:PF12527:PF15172:PF15370,0,14,0,0,14,1000,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06235,PF00603:PF13828:PF04262:PF08789:PF11249:PF11227:PF07419:PF14317:PF14331:PF13709,0,4,0,0,4,1010,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06237,PF12078:PF08559:PF04646:PF05711:PF13462:PF12280:PF12680:PF02393:PF08690:PF07593,1,17,0,1,17,996,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06239,PF02705:PF07810:PF09818:PF14868:PF08224:PF05024:PF08441:PF05542:PF05546:PF16477,2,30,1,1,29,983,0.03,0.97,0.5,0.5,0.12,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06240,PF15845:PF04074:PF15178:PF04999:PF15725:PF16112:PF12805:PF03603:PF12793:PF17023,3,3,0,3,3,1008,0.0,0.99,0.0,0.0,-0.0,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06241,PF16401:PF02408:PF14022:PF06584:PF09976:PF03008:PF01285:PF06652:PF09797:PF03740,2,23,0,2,23,989,0.0,0.98,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06242,PF07515:PF16463:PF13182:PF04245:PF13195:PF14103:PF13471:PF11672:PF04941:PF06381,2,6,0,2,6,1006,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06243,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,1,2,0,1,2,1011,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06244,PF04140:PF10501:PF02517:PF01063:PF04134:PF01977:PF06423:PF10780:PF01627:PF03694,4,43,2,2,41,969,0.05,0.96,0.5,0.5,0.14,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06245,PF10787:PF04966:PF01797:PF06282:PF10754:PF10755:PF04995:PF06240:PF13305:PF16591,0,6,0,0,6,1008,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06246,PF02713:PF04588:PF03131:PF03588:PF14009:PF08297:PF01126:PF03959:PF14303:PF05983,3,45,2,1,43,968,0.04,0.96,0.67,0.67,0.16,2,1,2,1,1010,0.5,1.0,0.33,0.33,0.41
PF06247,PF10551:PF14646:PF09334:PF00784:PF01342:PF13236:PF13863:PF16512:PF16016:PF02204,0,69,0,0,69,945,0.0,0.93,0,0,0,2,0,0,2,1012,0.0,1.0,0,0,0
PF06248,PF07985:PF02608:PF12829:PF07928:PF04769:PF08418:PF14816:PF14868:PF01551:PF03577,4,26,1,3,25,985,0.04,0.97,0.25,0.25,0.09,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06249,PF02311:PF07717:PF10544:PF14023:PF03828:PF07720:PF14244:PF04434:PF01547:PF07721,1,74,1,0,73,940,0.01,0.93,1.0,1.0,0.11,3,0,1,3,1010,0.0,1.0,0.0,0.0,-0.0
PF06250,PF11881:PF07137:PF15313:PF00602:PF13097:PF02888:PF00735:PF03004:PF09738:PF05278,1,30,0,1,30,983,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06251,PF10787:PF04966:PF01797:PF06282:PF10754:PF10755:PF04995:PF06240:PF13305:PF16591,0,6,0,0,6,1008,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06252,PF05925:PF13988:PF05135:PF13681:PF04778:PF10335:PF12996:PF12477:PF04381:PF12207,0,4,0,0,4,1010,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06253,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,1,2,0,1,2,1011,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06258,PF00379:PF10583:PF01051:PF00282:PF08627:PF09398:PF03634:PF04670:PF03145:PF00929,2,75,2,0,73,939,0.03,0.93,1.0,1.0,0.16,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06259,PF08889:PF17200:PF04637:PF04978:PF12077:PF14305:PF15852:PF10368:PF10543:PF02639,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06267,PF01788:PF09361:PF16043:PF08596:PF04278:PF05707:PF11465:PF14040:PF03264:PF02042,0,15,0,0,15,999,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06268,PF12314:PF10551:PF01342:PF02365:PF08976:PF10579:PF13961:PF09334:PF16016:PF07977,6,69,3,3,66,942,0.04,0.93,0.5,0.5,0.13,3,2,4,1,1007,0.67,1.0,0.33,0.33,0.47
PF06271,PF10906:PF03703:PF10454:PF15041:PF09591:PF17068:PF10927:PF04646:PF02393:PF10917,1,4,0,1,4,1009,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06273,PF07721:PF15913:PF03359:PF08214:PF00635:PF14244:PF08016:PF12171:PF10263:PF07717,1,105,1,0,104,909,0.01,0.9,1.0,1.0,0.09,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06276,PF02559:PF01374:PF02787:PF05493:PF05754:PF00545:PF07225:PF00699:PF12425:PF12762,1,32,0,1,32,981,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06277,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06278,PF13188:PF06119:PF05231:PF12819:PF15999:PF12013:PF02338:PF08614:PF11515:PF03564,2,77,0,2,77,935,0.0,0.92,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06280,PF06176:PF05448:PF13775:PF10021:PF04769:PF08701:PF12640:PF10179:PF03577:PF08081,2,14,2,0,12,1000,0.14,0.99,1.0,1.0,0.38,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06282,PF15845:PF04074:PF15178:PF04999:PF15725:PF16112:PF12805:PF03603:PF12793:PF17023,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06283,PF12051:PF10505:PF07052:PF14610:PF09733:PF10562:PF01755:PF04908:PF16007:PF15928,0,32,0,0,32,982,0.0,0.97,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06286,PF00887:PF13230:PF01041:PF15032:PF01342:PF15913:PF13873:PF09310:PF04163:PF07727,1,103,0,1,103,910,0.0,0.9,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06288,PF10787:PF04966:PF01797:PF06282:PF10754:PF10755:PF04995:PF06240:PF13305:PF16591,0,6,0,0,6,1008,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06290,PF13586:PF01884:PF06150:PF13346:PF06160:PF09281:PF06178:PF13372:PF06187:PF09200,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06291,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06292,PF09295:PF06327:PF13579:PF15447:PF13757:PF09766:PF17132:PF08706:PF05978:PF17128,10,26,5,5,21,983,0.19,0.97,0.5,0.5,0.3,0,0,10,0,1004,0,0.99,0.0,0.0,0
PF06293,PF15860:PF11905:PF10306:PF16009:PF05050:PF15115:PF15960:PF08511:PF09769:PF04667,8,24,3,5,21,985,0.12,0.97,0.38,0.38,0.21,0,0,8,0,1006,0,0.99,0.0,0.0,0
PF06294,PF07962:PF16297:PF02357:PF04782:PF15957:PF10186:PF15232:PF04601:PF04770:PF15742,5,27,2,3,25,984,0.07,0.97,0.4,0.4,0.16,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF06295,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06296,PF16966:PF13630:PF03037:PF06143:PF12462:PF03324:PF12592:PF14449:PF14573:PF15976,0,4,0,0,4,1010,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06297,PF15612:PF07533:PF12013:PF05018:PF08719:PF07529:PF00779:PF10544:PF04181:PF02816,5,44,2,3,42,967,0.05,0.96,0.4,0.4,0.12,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF06298,PF03297:PF13952:PF00488:PF13640:PF01655:PF11976:PF00177:PF16489:PF00229:PF13407,1,79,0,1,79,934,0.0,0.92,0.0,0.0,-0.01,3,0,1,3,1010,0.0,1.0,0.0,0.0,-0.0
PF06299,PF01996:PF07012:PF12732:PF04672:PF04626:PF00998:PF01478:PF07390:PF07405:PF07560,0,4,0,0,4,1010,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06303,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06305,PF04880:PF06637:PF02042:PF08074:PF14624:PF16278:PF07199:PF14922:PF04908:PF04146,1,37,1,0,36,977,0.03,0.96,1.0,1.0,0.16,1,1,0,0,1013,1.0,1.0,1.0,1.0,1.0
PF06306,PF11346:PF13011:PF09669:PF04631:PF01330:PF10422:PF05673:PF13349:PF16965:PF12406,0,7,0,0,7,1007,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06309,PF13409:PF15019:PF07542:PF06852:PF00316:PF10420:PF01731:PF11788:PF04666:PF16484,4,39,1,3,38,972,0.03,0.96,0.25,0.25,0.07,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06311,PF04576:PF08325:PF03384:PF12341:PF02025:PF11341:PF12628:PF04370:PF07589:PF04459,1,17,0,1,17,996,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06312,PF07786:PF03490:PF03250:PF17132:PF16061:PF08740:PF02541:PF13757:PF06214:PF05450,1,34,1,0,33,980,0.03,0.97,1.0,1.0,0.17,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06313,PF12879:PF06772:PF15007:PF01555:PF00723:PF09783:PF16544:PF01966:PF11616:PF03154,0,29,0,0,29,985,0.0,0.97,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06314,PF14622:PF09588:PF04826:PF10639:PF01196:PF05477:PF01963:PF05426:PF07247:PF06632,4,39,2,2,37,973,0.05,0.96,0.5,0.5,0.15,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06315,PF05225:PF05057:PF08284:PF07720:PF15813:PF08357:PF05064:PF04664:PF13388:PF01522,3,47,2,1,45,966,0.04,0.95,0.67,0.67,0.16,1,1,2,0,1011,1.0,1.0,0.33,0.33,0.58
PF06316,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06320,PF02520:PF14777:PF04502:PF13359:PF12274:PF00398:PF14368:PF02527:PF11360:PF14825,4,55,2,2,53,957,0.04,0.95,0.5,0.5,0.12,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06324,PF12955:PF07891:PF06875:PF05039:PF12095:PF08847:PF00737:PF16716:PF00489:PF01947,1,9,0,1,9,1004,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06327,PF06292:PF05978:PF09295:PF13579:PF09766:PF08706:PF06493:PF06441:PF07757:PF16921,5,34,3,2,31,978,0.09,0.97,0.6,0.6,0.22,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF06328,PF13691:PF15780:PF14420:PF01043:PF01064:PF11374:PF06375:PF13251:PF11781:PF06985,1,52,1,0,51,962,0.02,0.95,1.0,1.0,0.14,1,0,1,1,1012,0.0,1.0,0.0,0.0,-0.0
PF06330,PF05493:PF04420:PF12762:PF13936:PF04402:PF03647:PF13088:PF13508:PF13806:PF05050,2,37,1,1,36,976,0.03,0.96,0.5,0.5,0.11,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06331,PF07717:PF08074:PF10258:PF06859:PF16808:PF14988:PF00638:PF09728:PF08719:PF02816,9,78,9,0,69,936,0.12,0.93,1.0,1.0,0.33,2,2,7,0,1005,1.0,0.99,0.22,0.22,0.47
PF06333,PF13952:PF14521:PF07762:PF00476:PF10523:PF07245:PF00660:PF00379:PF01277:PF13640,3,57,2,1,55,956,0.04,0.94,0.67,0.67,0.14,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06337,PF11515:PF01902:PF12820:PF01547:PF06398:PF00496:PF02743:PF03423:PF04561:PF08477,9,47,6,3,41,964,0.13,0.96,0.67,0.67,0.28,1,0,9,1,1004,0.0,0.99,0.0,0.0,-0.0
PF06339,PF07081:PF02130:PF04408:PF07019:PF07297:PF05154:PF00596:PF01022:PF00161:PF01127,3,76,2,1,74,937,0.03,0.93,0.67,0.67,0.12,1,0,3,1,1010,0.0,1.0,0.0,0.0,-0.0
PF06342,PF04826:PF12697:PF12274:PF09588:PF15680:PF01196:PF14622:PF01697:PF03062:PF07841,1,74,1,0,73,940,0.01,0.93,1.0,1.0,0.11,2,0,1,2,1011,0.0,1.0,0.0,0.0,-0.0
PF06345,PF04908:PF11250:PF01755:PF08149:PF16294:PF16719:PF08952:PF10258:PF07052:PF09728,4,38,2,2,36,974,0.05,0.96,0.5,0.5,0.15,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06346,PF17213:PF07546:PF08169:PF05762:PF14846:PF05046:PF11830:PF07245:PF07738:PF10528,2,35,0,2,35,977,0.0,0.96,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06347,PF08773:PF07652:PF14962:PF07167:PF03929:PF11739:PF09771:PF12037:PF16699:PF11997,3,13,0,3,13,998,0.0,0.98,0.0,0.0,-0.01,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06350,PF08719:PF10528:PF02816:PF04592:PF12807:PF07721:PF14244:PF07717:PF04181:PF00620,7,105,4,3,101,906,0.04,0.9,0.57,0.57,0.13,1,0,7,1,1006,0.0,0.99,0.0,0.0,-0.0
PF06351,PF02468:PF11029:PF10868:PF00489:PF01241:PF10161:PF00737:PF08847:PF12095:PF01947,0,10,0,0,10,1004,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06355,PF04402:PF01152:PF13508:PF13270:PF13936:PF13396:PF13404:PF00881:PF08691:PF09348,1,22,0,1,22,991,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06356,PF07793:PF14297:PF08887:PF05067:PF04569:PF04126:PF12538:PF11081:PF11770:PF15217,0,1,0,0,1,1013,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06357,PF15838:PF15085:PF15356:PF11402:PF15192:PF15116:PF15360:PF15193:PF01303:PF15707,2,2,0,2,2,1010,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06360,PF07044:PF07312:PF15701:PF15214:PF03554:PF12811:PF17025:PF03875:PF09855:PF11981,0,3,0,0,3,1011,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06364,PF15248:PF05983:PF15036:PF05498:PF08219:PF14777:PF14009:PF04117:PF11947:PF05172,3,43,0,3,43,968,0.0,0.95,0.0,0.0,-0.01,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06365,PF09725:PF07052:PF10562:PF06487:PF12295:PF06098:PF15928:PF16007:PF06283:PF14610,3,18,1,2,17,994,0.06,0.98,0.33,0.33,0.13,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06366,PF16330:PF06316:PF04160:PF07736:PF10592:PF10620:PF10626:PF10649:PF15488:PF10692,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06367,PF16059:PF02213:PF05715:PF10189:PF14738:PF12075:PF09247:PF11819:PF13815:PF10539,20,24,5,15,19,975,0.21,0.97,0.25,0.25,0.21,0,0,20,0,994,0,0.98,0.0,0.0,0
PF06369,PF15960:PF10195:PF11654:PF09769:PF04299:PF08641:PF15454:PF07448:PF12036:PF13911,3,26,0,3,26,985,0.0,0.97,0.0,0.0,-0.01,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06371,PF11559:PF03915:PF01985:PF07546:PF07720:PF10539:PF14846:PF14738:PF12157:PF07651,20,37,5,15,32,962,0.14,0.95,0.25,0.25,0.16,0,0,20,0,994,0,0.98,0.0,0.0,0
PF06372,PF08294:PF04707:PF11976:PF09791:PF10639:PF04135:PF16489:PF00379:PF01521:PF01501,3,68,1,2,67,944,0.01,0.93,0.33,0.33,0.06,2,0,3,2,1009,0.0,1.0,0.0,0.0,-0.0
PF06373,PF09117:PF16716:PF16649:PF06875:PF05039:PF01241:PF10161:PF02468:PF10868:PF11029,6,12,0,6,12,996,0.0,0.98,0.0,0.0,-0.01,0,0,6,0,1008,0,0.99,0.0,0.0,0
PF06374,PF08376:PF05141:PF07245:PF09771:PF13538:PF12577:PF06417:PF12037:PF01809:PF13423,1,32,0,1,32,981,0.0,0.97,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06375,PF15780:PF09202:PF15735:PF07725:PF06328:PF06985:PF06869:PF01043:PF08242:PF12862,5,59,4,1,55,954,0.07,0.94,0.8,0.8,0.22,0,0,5,0,1009,0,1.0,0.0,0.0,0
PF06376,PF07884:PF13468:PF01161:PF00494:PF01963:PF07722:PF05426:PF01933:PF08591:PF13349,1,36,1,0,35,978,0.03,0.97,1.0,1.0,0.16,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06377,PF01165:PF02060:PF09443:PF15370:PF13225:PF12579:PF16005:PF16906:PF02430:PF04665,1,22,0,1,22,991,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06379,PF12856:PF15487:PF14958:PF04632:PF07944:PF13230:PF08689:PF05474:PF01041:PF08346,1,20,0,1,20,993,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06381,PF04941:PF11672:PF14103:PF04245:PF13195:PF13471:PF13182:PF07515:PF16463:PF16991,1,5,0,1,5,1008,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06382,PF06109:PF10495:PF10338:PF15247:PF04640:PF17062:PF00687:PF12861:PF01569:PF09253,3,51,1,2,50,961,0.02,0.95,0.33,0.33,0.07,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06384,PF15125:PF06632:PF05511:PF12274:PF03062:PF14995:PF05172:PF15305:PF01196:PF13468,2,43,1,1,42,970,0.02,0.96,0.5,0.5,0.1,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06387,PF10155:PF01126:PF05032:PF02325:PF07890:PF12304:PF08228:PF11698:PF04570:PF16054,2,25,0,2,25,987,0.0,0.97,0.0,0.0,-0.01,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06388,PF05050:PF16009:PF03647:PF15860:PF03045:PF11905:PF13508:PF06293:PF15115:PF01016,1,37,1,0,36,977,0.03,0.96,1.0,1.0,0.16,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06390,PF01764:PF09184:PF08659:PF07470:PF15481:PF15813:PF07782:PF03366:PF12505:PF07842,2,68,0,2,68,944,0.0,0.93,0.0,0.0,-0.01,2,0,2,2,1010,0.0,1.0,0.0,0.0,-0.0
PF06391,PF08627:PF04670:PF04088:PF13367:PF03568:PF10583:PF03022:PF00436:PF09398:PF01051,4,36,3,1,33,977,0.08,0.97,0.75,0.75,0.24,0,0,4,0,1010,0,1.0,0.0,0.0,0
PF06393,PF08093:PF02632:PF15770:PF15272:PF08854:PF06945:PF06451:PF15182:PF07359:PF14982,1,5,0,1,5,1008,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06394,PF15247:PF10419:PF00687:PF03036:PF11912:PF03103:PF12861:PF11711:PF07933:PF06027,3,46,2,1,44,967,0.04,0.96,0.67,0.67,0.16,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06395,PF15287:PF12932:PF02341:PF08123:PF09596:PF06465:PF16032:PF10522:PF07557:PF13875,3,21,2,1,19,992,0.1,0.98,0.67,0.67,0.25,0,0,3,0,1011,0,1.0,0.0,0.0,0
PF06396,PF11111:PF15079:PF15047:PF14021:PF01279:PF00727:PF15831:PF09426:PF16594:PF04819,2,7,0,2,7,1005,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1012,0,1.0,0.0,0.0,0
PF06398,PF12820:PF09759:PF00070:PF17065:PF01547:PF07969:PF05148:PF02441:PF02320:PF08719,8,53,7,1,46,960,0.13,0.95,0.88,0.88,0.33,1,1,7,0,1006,1.0,0.99,0.12,0.12,0.35
PF06399,PF11709:PF15247:PF07717:PF03036:PF10419:PF11555:PF12678:PF04146:PF14988:PF04679,1,66,0,1,66,947,0.0,0.93,0.0,0.0,-0.01,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06400,PF02541:PF13757:PF03250:PF08318:PF08740:PF10394:PF07778:PF05664:PF06312:PF14569,0,35,0,0,35,979,0.0,0.97,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06401,PF05065:PF14107:PF10661:PF14980:PF07589:PF15463:PF16851:PF06514:PF17019:PF04370,1,6,0,1,6,1007,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
PF06403,PF13331:PF11221:PF15061:PF14616:PF06437:PF00473:PF15184:PF14822:PF14303:PF01757,0,35,0,0,35,979,0.0,0.97,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06404,PF12171:PF02204:PF00620:PF00160:PF13174:PF06602:PF11630:PF06446:PF13698:PF02024,1,121,0,1,121,892,0.0,0.88,0.0,0.0,-0.01,1,0,1,1,1012,0.0,1.0,0.0,0.0,-0.0
PF06405,PF14529:PF08689:PF01041:PF01555:PF02160:PF01966:PF15007:PF06772:PF00887:PF12879,1,74,1,0,73,940,0.01,0.93,1.0,1.0,0.11,1,0,1,1,1012,0.0,1.0,0.0,0.0,-0.0
PF06406,PF02654:PF07112:PF03272:PF11379:PF04606:PF00739:PF05928:PF10707:PF10717:PF03498,0,5,0,0,5,1009,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06407,PF02067:PF15486:PF12201:PF15392:PF15400:PF14917:PF10775:PF08656:PF11093:PF04570,0,6,0,0,6,1008,0.0,0.99,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06411,PF07755:PF04958:PF04964:PF04977:PF08822:PF10938:PF13387:PF10963:PF08770:PF05114,0,2,0,0,2,1012,0.0,1.0,0,0,0,0,0,0,0,1014,0,1.0,0,0,0
PF06412,PF16330:PF06316:PF04160:PF07736:PF10592:PF10620:PF10626:PF10649:PF15488:PF10692,1,2,0,1,2,1011,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1013,0,1.0,0.0,0.0,0
